COD_INE,COD_PROV,PROVINCIA,NOMBRE_ACTUAL,POBLACION_MUNI,LONGITUD_ETRS89,LATITUD_ETRS89,ALTITUD,ARCHIVO_TMY,ZC_CTE_2019,ZCI_CTE_2019,ZCV_CTE_2019,GD_I,GD_V,n_N,SCI,SCV,ZCI_TMY,ZCV_TMY,ZCI_DIFF,ZCV_DIFF
27034000000,27,Lugo,Navia de Suarna,1041,-7.006221686,42.96430903,295.0,27034000000_Navia de Suarna.csv,D1,D,1,2816.2,139.9,0.285,1.43,0.24,D,1,0,0
27035000000,27,Lugo,Negueira de Muñiz,223,-6.893888889,43.13441667,366.0,27035000000_Negueira de Muñiz.csv,D1,D,1,2746.8,66.5,0.417,1.32,0.03,D,1,0,0
27037000000,27,Lugo,As Nogais,1018,-7.109325925,42.80915776,509.0,27037000000_As Nogais.csv,E1,E,1,2861.9,93.2,0.44,1.4,0.11,D,1,-1,0
27038000000,27,Lugo,Ourol,984,-7.642234017,43.56466078,278.0,27038000000_Ourol.csv,D1,D,1,2479.2,48.7,0.406,1.11,-0.03,D,1,0,0
27039000000,27,Lugo,Outeiro de Rei,5216,-7.613666667,43.10188889,414.0,27039000000_Outeiro de Rei.csv,D1,D,1,2696.4,73.1,0.516,1.23,0.05,D,1,0,0
27040000000,27,Lugo,Palas de Rei,3316,-7.869267642,42.87311805,553.0,27040000000_Palas de Rei.csv,E1,E,1,2702.8,106.8,0.502,1.24,0.15,D,1,-1,0
27041000000,27,Lugo,Pantón,2429,-7.62328355,42.50578767,382.0,27041000000_Pantón.csv,D1,D,1,2613.8,236.9,0.541,1.15,0.53,D,2,0,1
27042000000,27,Lugo,Paradela,1723,-7.565183272,42.76141448,597.0,27042000000_Paradela.csv,E1,E,1,2673.1,86.5,0.557,1.19,0.09,D,1,-1,0
27043000000,27,Lugo,O Páramo,1347,-7.499127547,42.84437871,404.0,27043000000_O Páramo.csv,D1,D,1,2785.6,153.2,0.509,1.31,0.28,D,1,0,0
27044000000,27,Lugo,A Pastoriza,2918,-7.351704158,43.30024095,548.0,27044000000_A Pastoriza.csv,E1,E,1,2752.5,63.5,0.504,1.28,0.02,D,1,-1,0
27045000000,27,Lugo,Pedrafita do Cebreiro,943,-7.02157755,42.72686364,1106.0,27045000000_Pedrafita do Cebreiro.csv,E1,E,1,3353.8,131.9,0.516,1.8,0.22,E,1,0,0
27046000000,27,Lugo,Pol,1634,-7.353424681,43.1298103,512.0,27046000000_Pol.csv,E1,E,1,2739.7,103.6,0.539,1.25,0.14,D,1,-1,0
27047000000,27,Lugo,A Pobra do Brollón,1615,-7.393326758,42.55731338,387.0,27047000000_A Pobra do Brollón.csv,D1,D,1,2612.8,273.8,0.521,1.16,0.64,D,2,0,1
27048000000,27,Lugo,A Pontenova,2207,-7.1925,43.34755556,80.0,27048000000_A Pontenova.csv,D1,D,1,2597.9,72.1,0.352,1.23,0.04,D,1,0,0
27049000000,27,Lugo,Portomarín,1382,-7.615982844,42.80768725,391.0,27049000000_Portomarín.csv,D1,D,1,2755.1,149.2,0.545,1.26,0.27,D,1,0,0
27050000000,27,Lugo,Quiroga,3151,-7.274041539,42.47621289,273.0,27050000000_Quiroga.csv,D1,D,1,2871.8,221.3,0.485,1.39,0.48,D,1,0,0
27051000000,27,Lugo,Ribadeo,9871,-7.039512003,43.53629223,47.0,27051000000_Ribadeo.csv,D1,D,1,2166.9,57.8,0.538,0.81,0.0,C,1,-1,0
27052000000,27,Lugo,Ribas de Sil,946,-7.287606547,42.46637521,247.0,27052000000_Ribas de Sil.csv,D1,D,1,2871.8,221.3,0.482,1.39,0.48,D,1,0,0
27053000000,27,Lugo,Ribeira de Piquín,513,-7.202523706,43.20033137,246.0,27053000000_Ribeira de Piquín.csv,D1,D,1,2723.7,63.7,0.348,1.33,0.02,D,1,0,0
27054000000,27,Lugo,Riotorto,1213,-7.261117819,43.3420391,198.0,27054000000_Riotorto.csv,D1,D,1,2518.6,62.2,0.426,1.13,0.01,D,1,0,0
27055000000,27,Lugo,Samos,1222,-7.326522433,42.73077223,531.0,27055000000_Samos.csv,E1,E,1,2690.3,169.6,0.451,1.26,0.33,D,1,-1,0
27056000000,27,Lugo,Rábade,1524,-7.622281878,43.12081156,410.0,27056000000_Rábade.csv,D1,D,1,2696.4,73.1,0.513,1.23,0.05,D,1,0,0
27057000000,27,Lugo,Sarria,13257,-7.416287433,42.77697592,462.0,27057000000_Sarria.csv,D1,D,1,2682.1,113.9,0.505,1.22,0.17,D,1,0,0
27058000000,27,Lugo,O Saviñao,3589,-7.64010255,42.5860932,613.0,27058000000_O Saviñao.csv,E1,E,1,2732.9,179.2,0.487,1.27,0.36,D,1,-1,0
27059000000,27,Lugo,Sober,2243,-7.586633572,42.4621143,400.0,27059000000_Sober.csv,D1,D,1,2896.7,136.5,0.513,1.4,0.23,D,1,0,0
27060000000,27,Lugo,Taboada,2689,-7.761891414,42.71622528,546.0,27060000000_Taboada.csv,E1,E,1,2734.8,134.9,0.533,1.25,0.23,D,1,-1,0
27061000000,27,Lugo,Trabada,1114,-7.194380219,43.44703826,209.0,27061000000_Trabada.csv,D1,D,1,2483.2,64.0,0.486,1.08,0.02,D,1,0,0
27062000000,27,Lugo,Triacastela,627,-7.243142736,42.75455759,653.0,27062000000_Triacastela.csv,E1,E,1,2994.2,114.0,0.339,1.56,0.17,E,1,0,0
27063000000,27,Lugo,O Valadouro,1960,-7.437988439,43.54920345,104.0,27063000000_O Valadouro.csv,D1,D,1,2560.7,44.7,0.465,1.15,-0.04,D,1,0,0
27064000000,27,Lugo,O Vicedo,1657,-7.675139453,43.73251132,21.0,27064000000_O Vicedo.csv,D1,D,1,1977.8,91.0,0.446,0.72,0.1,C,1,-1,0
27065000000,27,Lugo,Vilalba,14006,-7.680761317,43.29710869,487.0,27065000000_Vilalba.csv,D1,D,1,2575.6,77.3,0.47,1.15,0.06,D,1,0,0
27066000000,27,Lugo,Viveiro,15312,-7.595,43.662,5.0,27066000000_Viveiro.csv,D1,D,1,2484.1,38.4,0.369,1.13,-0.06,D,1,0,0
27901000000,27,Lugo,Baralla,2445,-7.251083333,42.89386111,494.0,27901000000_Baralla.csv,D1,D,1,2906.3,80.8,0.536,1.39,0.07,D,1,0,0
27902000000,27,Lugo,Burela,9428,-7.357704019,43.65912386,15.0,27902000000_Burela.csv,D1,D,1,2126.7,51.3,0.426,0.84,-0.02,C,1,-1,0
28001000000,28,Madrid,La Acebeda,55,-3.62520402,41.08669701,1271.0,28001000000_La Acebeda.csv,E1,E,1,3399.8,343.9,0.597,1.8,0.84,E,3,0,2
28002000000,28,Madrid,Ajalvir,4676,-3.48071016,40.53506813,680.0,28002000000_Ajalvir.csv,D3,D,3,2576.6,614.1,0.687,1.05,1.62,D,4,0,1
28003000000,28,Madrid,Alameda del Valle,246,-3.84366195,40.91658315,1104.0,28003000000_Alameda del Valle.csv,E1,E,1,3606.4,143.2,0.562,2.01,0.25,E,1,0,0
28004000000,28,Madrid,El Álamo,9908,-3.99079756,40.22825607,608.0,28004000000_El Álamo.csv,D3,D,3,2236.0,570.1,0.752,0.76,1.5,C,4,-1,1
28005000000,28,Madrid,Alcalá de Henares,195982,-3.36925102,40.48033232,587.0,28005000000_Alcalá de Henares.csv,D3,D,3,2439.1,622.1,0.709,0.93,1.64,C,4,-1,1
28006000000,28,Madrid,Alcobendas,116589,-3.63240185,40.54104188,669.0,28006000000_Alcobendas.csv,D3,D,3,2549.8,559.7,0.718,1.01,1.47,D,4,0,1
28007000000,28,Madrid,Alcorcón,170817,-3.82849494,40.35156977,711.0,28007000000_Alcorcón.csv,D3,D,3,2412.5,626.8,0.703,0.91,1.66,C,4,-1,1
28008000000,28,Madrid,Aldea del Fresno,3085,-4.20244123,40.32590971,467.0,28008000000_Aldea del Fresno.csv,C3,C,3,2431.6,671.1,0.689,0.94,1.78,D,4,1,1
28009000000,28,Madrid,Algete,20749,-3.49771503,40.59595962,704.0,28009000000_Algete.csv,D3,D,3,2419.4,569.0,0.703,0.92,1.49,C,4,-1,1
28010000000,28,Madrid,Alpedrete,14959,-4.02378568,40.65875745,916.0,28010000000_Alpedrete.csv,D3,D,3,2898.2,462.2,0.671,1.32,1.19,D,3,0,0
28011000000,28,Madrid,Ambite,662,-3.17875526,40.33178686,679.0,28011000000_Ambite.csv,D3,D,3,2423.5,456.2,0.646,0.95,1.17,D,3,0,0
28012000000,28,Madrid,Anchuelo,1359,-3.26974566,40.4657949,756.0,28012000000_Anchuelo.csv,D3,D,3,2535.5,523.5,0.669,1.03,1.36,D,3,0,0
28013000000,28,Madrid,Aranjuez,59833,-3.60279693,40.03340145,495.0,28013000000_Aranjuez.csv,C3,C,3,2283.3,550.6,0.737,0.8,1.44,C,4,0,1
28014000000,28,Madrid,Arganda del Rey,56386,-3.43911167,40.30073423,613.0,28014000000_Arganda del Rey.csv,D3,D,3,2395.2,583.7,0.684,0.91,1.53,C,4,-1,1
28015000000,28,Madrid,Arroyomolinos,33687,-3.91935505,40.26819762,601.0,28015000000_Arroyomolinos.csv,D3,D,3,2268.2,552.9,0.752,0.78,1.45,C,4,-1,1
28016000000,28,Madrid,El Atazar,109,-3.47046361,40.9344984,992.0,28016000000_El Atazar.csv,D2,D,2,2778.8,448.9,0.653,1.23,1.15,D,3,0,1
28017000000,28,Madrid,Batres,1820,-3.92356386,40.21091034,606.0,28017000000_Batres.csv,D3,D,3,2220.9,613.0,0.721,0.76,1.62,C,4,-1,1
28018000000,28,Madrid,Becerril de la Sierra,6108,-3.98629757,40.71729661,1078.0,28018000000_Becerril de la Sierra.csv,E1,E,1,3007.5,301.0,0.651,1.42,0.72,D,2,-1,1
28019000000,28,Madrid,Belmonte de Tajo,1751,-3.33946172,40.1340266,733.0,28019000000_Belmonte de Tajo.csv,D3,D,3,2185.3,607.1,0.75,0.72,1.6,C,4,-1,1
28020000000,28,Madrid,Berzosa del Lozoya,216,-3.52403942,40.9755529,1092.0,28020000000_Berzosa del Lozoya.csv,E1,E,1,2838.1,353.5,0.602,1.3,0.87,D,3,-1,2
28021000000,28,Madrid,El Berrueco,796,-3.55771458,40.88952805,932.0,28021000000_El Berrueco.csv,D3,D,3,2755.1,468.7,0.659,1.21,1.2,D,3,0,0
28022000000,28,Madrid,Boadilla del Monte,59052,-3.87580597,40.40783457,682.0,28022000000_Boadilla del Monte.csv,D3,D,3,2523.2,505.7,0.76,0.97,1.31,D,3,0,0
28023000000,28,Madrid,El Boalo,8009,-3.91803426,40.71934583,942.0,28023000000_El Boalo.csv,D3,D,3,2883.0,328.5,0.65,1.32,0.8,D,2,0,-1
28024000000,28,Madrid,Braojos,218,-3.64336064,41.04025017,1194.0,28024000000_Braojos.csv,E1,E,1,3214.1,265.2,0.66,1.6,0.61,E,2,0,1
28025000000,28,Madrid,Brea de Tajo,523,-3.10783324,40.23017687,713.0,28025000000_Brea de Tajo.csv,D3,D,3,2437.8,632.4,0.719,0.93,1.67,C,4,-1,1
28026000000,28,Madrid,Brunete,10726,-3.99857387,40.40551557,653.0,28026000000_Brunete.csv,D3,D,3,2464.8,578.3,0.716,0.95,1.52,D,4,0,1
28027000000,28,Madrid,Buitrago del Lozoya,1940,-3.636446841,40.99348063,975.0,28027000000_Buitrago del Lozoya.csv,D2,D,2,3060.9,337.0,0.643,1.47,0.82,D,2,0,0
28028000000,28,Madrid,Bustarviejo,2701,-3.70957492,40.85846301,1218.0,28028000000_Bustarviejo.csv,E1,E,1,3276.6,305.6,0.597,1.69,0.73,E,2,0,1
28029000000,28,Madrid,Cabanillas de la Sierra,837,-3.62442693,40.82120948,919.0,28029000000_Cabanillas de la Sierra.csv,D3,D,3,2868.6,413.9,0.658,1.3,1.05,D,3,0,0
28030000000,28,Madrid,La Cabrera,2782,-3.61496138,40.86461768,1039.0,28030000000_La Cabrera.csv,E1,E,1,2817.7,437.5,0.683,1.25,1.11,D,3,-1,2
28031000000,28,Madrid,Cadalso de los Vidrios,3203,-4.44264984,40.30162349,804.0,28031000000_Cadalso de los Vidrios.csv,D3,D,3,2688.9,528.6,0.708,1.13,1.38,D,3,0,0
28032000000,28,Madrid,Camarma de Esteruelas,7555,-3.37906937,40.55005773,689.0,28032000000_Camarma de Esteruelas.csv,D3,D,3,2459.3,573.2,0.684,0.96,1.5,D,4,0,1
28033000000,28,Madrid,Campo Real,6416,-3.38276454,40.33920494,777.0,28033000000_Campo Real.csv,D3,D,3,2456.2,516.9,0.695,0.95,1.34,D,3,0,0
28034000000,28,Madrid,Canencia,461,-3.73782303,40.90960627,1139.0,28034000000_Canencia.csv,E1,E,1,3482.0,238.8,0.62,1.87,0.54,E,2,0,1
28035000000,28,Madrid,Carabaña,2142,-3.23708598,40.25687898,630.0,28035000000_Carabaña.csv,D3,D,3,2241.3,444.7,0.691,0.79,1.14,C,3,-1,0
28036000000,28,Madrid,Casarrubuelos,3939,-3.83356503,40.17177164,622.0,28036000000_Casarrubuelos.csv,D3,D,3,2401.2,638.7,0.778,0.87,1.69,C,4,-1,1
28037000000,28,Madrid,Cenicientos,2083,-4.4666061,40.26404347,774.0,28037000000_Cenicientos.csv,D3,D,3,2637.6,585.3,0.691,1.1,1.54,D,4,0,1
28038000000,28,Madrid,Cercedilla,7359,-4.05622297,40.74278443,1214.0,28038000000_Cercedilla.csv,E1,E,1,3115.8,358.4,0.648,1.52,0.89,E,3,0,2
28039000000,28,Madrid,Cervera de Buitrago,158,-3.5304711,40.92219447,916.0,28039000000_Cervera de Buitrago.csv,D3,D,3,2856.5,409.2,0.6,1.32,1.03,D,3,0,0
28040000000,28,Madrid,Ciempozuelos,25083,-3.61650145,40.15853479,567.0,28040000000_Ciempozuelos.csv,D3,D,3,2208.5,653.6,0.772,0.73,1.73,C,4,-1,1
28041000000,28,Madrid,Cobeña,7444,-3.50463919,40.56741657,676.0,28041000000_Cobeña.csv,D3,D,3,2485.0,470.9,0.699,0.97,1.21,D,3,0,0
28042000000,28,Madrid,Colmenar del Arroyo,1875,-4.20206147,40.41924634,687.0,28042000000_Colmenar del Arroyo.csv,D3,D,3,2449.8,613.4,0.653,0.97,1.62,D,4,0,1
28043000000,28,Madrid,Colmenar de Oreja,8303,-3.38841132,40.10762015,755.0,28043000000_Colmenar de Oreja.csv,D3,D,3,2425.8,614.5,0.696,0.93,1.62,C,4,-1,1
28044000000,28,Madrid,Colmenarejo,9376,-4.0174095,40.56052952,873.0,28044000000_Colmenarejo.csv,D3,D,3,2655.0,598.9,0.652,1.13,1.58,D,4,0,1
28045000000,28,Madrid,Colmenar Viejo,52480,-3.76665012,40.65765068,879.0,28045000000_Colmenar Viejo.csv,D3,D,3,2656.1,538.1,0.705,1.1,1.4,D,4,0,1
28046000000,28,Madrid,Collado Mediano,7348,-4.02307588,40.69436536,1032.0,28046000000_Collado Mediano.csv,E1,E,1,2898.2,462.2,0.653,1.33,1.19,D,3,-1,2
28047000000,28,Madrid,Collado Villalba,63825,-3.99272535,40.64302937,918.0,28047000000_Collado Villalba.csv,D3,D,3,2699.6,398.3,0.714,1.13,1.0,D,3,0,0
28048000000,28,Madrid,Corpa,742,-3.26254358,40.42450437,815.0,28048000000_Corpa.csv,D3,D,3,2555.2,621.9,0.671,1.04,1.64,D,4,0,1
28049000000,28,Madrid,Coslada,81273,-3.56749362,40.42654912,620.0,28049000000_Coslada.csv,D3,D,3,2431.9,752.1,0.711,0.92,2.01,C,4,-1,1
28050000000,28,Madrid,Cubas de la Sagra,6642,-3.83796534,40.19152446,647.0,28050000000_Cubas de la Sagra.csv,D3,D,3,2401.2,638.7,0.778,0.87,1.69,C,4,-1,1
28051000000,28,Madrid,Chapinería,2494,-4.20973613,40.37781543,681.0,28051000000_Chapinería.csv,D3,D,3,2398.1,672.7,0.74,0.88,1.79,C,4,-1,1
28052000000,28,Madrid,Chinchón,5506,-3.42230623,40.14126916,758.0,28052000000_Chinchón.csv,D3,D,3,2382.3,580.0,0.689,0.9,1.52,C,4,-1,1
28053000000,28,Madrid,Daganzo de Arriba,10520,-3.45842772,40.54533857,666.0,28053000000_Daganzo de Arriba.csv,D3,D,3,2576.6,614.1,0.687,1.05,1.62,D,4,0,1
28054000000,28,Madrid,El Escorial,16594,-4.12698622,40.5849622,905.0,28054000000_El Escorial.csv,D3,D,3,2823.7,438.1,0.682,1.25,1.12,D,3,0,0
28055000000,28,Madrid,Estremera,1381,-3.10588334,40.18481639,642.0,28055000000_Estremera.csv,D3,D,3,2318.0,561.6,0.696,0.85,1.47,C,4,-1,1
28056000000,28,Madrid,Fresnedillas de la Oliva,1742,-4.17012337,40.48759971,899.0,28056000000_Fresnedillas de la Oliva.csv,D3,D,3,2314.2,528.4,0.65,0.87,1.38,C,3,-1,0
28057000000,28,Madrid,Fresno de Torote,2416,-3.41188083,40.59279221,653.0,28057000000_Fresno de Torote.csv,D3,D,3,2400.8,491.1,0.686,0.91,1.27,C,3,-1,0
28058000000,28,Madrid,Fuenlabrada,192233,-3.79085287,40.28221895,662.0,28058000000_Fuenlabrada.csv,D3,D,3,2377.7,568.7,0.729,0.87,1.49,C,4,-1,1
28059000000,28,Madrid,Fuente el Saz de Jarama,6883,-3.51417693,40.63284184,639.0,28059000000_Fuente el Saz de Jarama.csv,D3,D,3,2535.8,520.3,0.726,1.0,1.35,D,3,0,0
28060000000,28,Madrid,Fuentidueña de Tajo,2228,-3.15943678,40.11866219,563.0,28060000000_Fuentidueña de Tajo.csv,D3,D,3,2356.3,533.6,0.73,0.86,1.39,C,4,-1,1
28061000000,28,Madrid,Galapagar,34712,-4.003986,40.57837609,880.0,28061000000_Galapagar.csv,D3,D,3,2655.0,598.9,0.658,1.13,1.58,D,4,0,1
28062000000,28,Madrid,Garganta de los Montes,411,-3.68725808,40.92173721,1134.0,28062000000_Garganta de los Montes.csv,E1,E,1,3123.7,360.4,0.64,1.53,0.89,E,3,0,2
28063000000,28,Madrid,Gargantilla del Lozoya y Pinilla de Buitrago,344,-3.71827166,40.96497712,1133.0,28063000000_Gargantilla del Lozoya y Pinilla de Buitrago.csv,E1,E,1,3412.1,199.9,0.634,1.79,0.42,E,1,0,0
28064000000,28,Madrid,Gascones,191,-3.64233083,41.01873537,1047.0,28064000000_Gascones.csv,E1,E,1,3214.1,265.2,0.663,1.6,0.61,E,2,0,1
28065000000,28,Madrid,Getafe,183095,-3.72935236,40.30403754,622.0,28065000000_Getafe.csv,D3,D,3,2336.5,591.7,0.74,0.84,1.56,C,4,-1,1
28066000000,28,Madrid,Griñón,10467,-3.84959576,40.21414326,671.0,28066000000_Griñón.csv,D3,D,3,2518.9,578.0,0.738,0.98,1.52,D,4,0,1
28067000000,28,Madrid,Guadalix de la Sierra,6594,-3.69134914,40.7851731,839.0,28067000000_Guadalix de la Sierra.csv,D3,D,3,2572.1,454.6,0.657,1.06,1.16,D,3,0,0
28068000000,28,Madrid,Guadarrama,16747,-4.08669675,40.67350607,980.0,28068000000_Guadarrama.csv,D2,D,2,2814.0,381.6,0.7,1.23,0.95,D,3,0,1
28069000000,28,Madrid,La Hiruela,72,-3.45356122,41.08060708,1229.0,28069000000_La Hiruela.csv,E1,E,1,3160.3,377.9,0.53,1.62,0.94,E,3,0,2
28070000000,28,Madrid,Horcajo de la Sierra-Aoslos,170,-3.58571493,41.06554584,1066.0,28070000000_Horcajo de la Sierra-Aoslos.csv,E1,E,1,2991.8,284.7,0.62,1.43,0.67,D,2,-1,1
28071000000,28,Madrid,Horcajuelo de la Sierra,106,-3.54593092,41.0603719,1144.0,28071000000_Horcajuelo de la Sierra.csv,E1,E,1,3101.7,339.3,0.557,1.55,0.83,E,2,0,1
28072000000,28,Madrid,Hoyo de Manzanares,8680,-3.90676236,40.62236754,1002.0,28072000000_Hoyo de Manzanares.csv,E1,E,1,2766.6,481.8,0.682,1.2,1.24,D,3,-1,2
28073000000,28,Madrid,Humanes de Madrid,19736,-3.82844738,40.25025255,677.0,28073000000_Humanes de Madrid.csv,D3,D,3,2432.0,577.0,0.755,0.9,1.52,C,4,-1,1
28074000000,28,Madrid,Leganés,187762,-3.76655557,40.33174382,667.0,28074000000_Leganés.csv,D3,D,3,2385.6,545.8,0.716,0.89,1.43,C,4,-1,1
28075000000,28,Madrid,Loeches,8860,-3.41014167,40.38459894,647.0,28075000000_Loeches.csv,D3,D,3,2343.6,508.2,0.692,0.87,1.32,C,3,-1,0
28076000000,28,Madrid,Lozoya,593,-3.79335397,40.95199996,1116.0,28076000000_Lozoya.csv,E1,E,1,3538.4,188.9,0.625,1.92,0.39,E,1,0,0
28078000000,28,Madrid,Madarcos,57,-3.58267475,41.04740976,1059.0,28078000000_Madarcos.csv,E1,E,1,3105.4,334.1,0.626,1.52,0.81,E,2,0,1
28079000000,28,Madrid,Madrid,3305408,-3.68760088,40.40841191,657.0,28079000000_Madrid.csv,D3,D,3,2540.9,600.1,0.713,1.01,1.58,D,4,0,1
28080000000,28,Madrid,Majadahonda,72034,-3.87411513,40.47209962,740.0,28080000000_Majadahonda.csv,D3,D,3,2514.9,479.4,0.74,0.97,1.24,D,3,0,0
28082000000,28,Madrid,Manzanares el Real,9202,-3.86486485,40.72609812,907.0,28082000000_Manzanares el Real.csv,D3,D,3,2801.5,402.6,0.674,1.24,1.01,D,3,0,0
28083000000,28,Madrid,Meco,14903,-3.32908179,40.55375083,669.0,28083000000_Meco.csv,D3,D,3,2445.0,544.8,0.717,0.93,1.42,C,4,-1,1
28084000000,28,Madrid,Mejorada del Campo,23737,-3.48847075,40.39679137,576.0,28084000000_Mejorada del Campo.csv,D3,D,3,2453.2,603.9,0.709,0.94,1.59,D,4,0,1
28085000000,28,Madrid,Miraflores de la Sierra,6585,-3.76539731,40.81390254,1143.0,28085000000_Miraflores de la Sierra.csv,E1,E,1,3138.2,287.4,0.726,1.5,0.68,D,2,-1,1
28086000000,28,Madrid,El Molar,9291,-3.58276815,40.73288241,813.0,28086000000_El Molar.csv,D3,D,3,2765.1,547.6,0.723,1.18,1.43,D,4,0,1
28087000000,28,Madrid,Los Molinos,4563,-4.07249246,40.71521289,1046.0,28087000000_Los Molinos.csv,E1,E,1,3115.8,358.4,0.652,1.52,0.89,E,3,0,2
28088000000,28,Madrid,Montejo de la Sierra,365,-3.5300334,41.05920281,1148.0,28088000000_Montejo de la Sierra.csv,E1,E,1,3101.7,339.3,0.572,1.54,0.83,E,2,0,1
28089000000,28,Madrid,Moraleja de Enmedio,5294,-3.8596558,40.25979114,686.0,28089000000_Moraleja de Enmedio.csv,D3,D,3,2387.2,638.0,0.728,0.88,1.69,C,4,-1,1
28090000000,28,Madrid,Moralzarzal,13573,-3.97279774,40.68131412,980.0,28090000000_Moralzarzal.csv,D2,D,2,2594.8,410.3,0.65,1.08,1.04,D,3,0,1
28091000000,28,Madrid,Morata de Tajuña,7924,-3.43406196,40.22862515,557.0,28091000000_Morata de Tajuña.csv,D3,D,3,2327.6,560.6,0.687,0.86,1.47,C,4,-1,1
28092000000,28,Madrid,Móstoles,209639,-3.8648888,40.32355537,660.0,28092000000_Móstoles.csv,D3,D,3,2296.1,587.1,0.762,0.8,1.54,C,4,-1,1
28093000000,28,Madrid,Navacerrada,3220,-4.01378259,40.73090451,1207.0,28093000000_Navacerrada.csv,E1,E,1,3002.0,328.8,0.66,1.41,0.8,D,2,-1,1
28094000000,28,Madrid,Navalafuente,1573,-3.67397973,40.82442634,909.0,28094000000_Navalafuente.csv,D3,D,3,2813.3,439.8,0.706,1.23,1.12,D,3,0,0
28095000000,28,Madrid,Navalagamella,2720,-4.11993315,40.46865575,753.0,28095000000_Navalagamella.csv,D3,D,3,2424.9,591.3,0.666,0.94,1.56,D,4,0,1
28096000000,28,Madrid,Navalcarnero,30695,-4.01478084,40.28847295,668.0,28096000000_Navalcarnero.csv,D3,D,3,2448.8,555.6,0.724,0.93,1.45,C,4,-1,1
28097000000,28,Madrid,Navarredonda y San Mamés,141,-3.72631512,40.99082533,1223.0,28097000000_Navarredonda y San Mamés.csv,E1,E,1,3412.1,199.9,0.668,1.78,0.42,E,1,0,0
28099000000,28,Madrid,Navas del Rey,3062,-4.25227922,40.38256979,711.0,28099000000_Navas del Rey.csv,D3,D,3,2380.9,635.0,0.736,0.87,1.68,C,4,-1,1
28100000000,28,Madrid,Nuevo Baztán,6630,-3.24313128,40.36614888,833.0,28100000000_Nuevo Baztán.csv,D3,D,3,2719.4,448.4,0.653,1.18,1.15,D,3,0,0
28101000000,28,Madrid,Olmeda de las Fuentes,357,-3.22157675,40.36970541,794.0,28101000000_Olmeda de las Fuentes.csv,D3,D,3,2719.4,448.4,0.639,1.19,1.15,D,3,0,0
28102000000,28,Madrid,Orusco de Tajuña,1291,-3.20935902,40.28426621,646.0,28102000000_Orusco de Tajuña.csv,D3,D,3,2241.3,444.7,0.727,0.77,1.14,C,3,-1,0
28104000000,28,Madrid,Paracuellos de Jarama,26235,-3.53147048,40.50491857,688.0,28104000000_Paracuellos de Jarama.csv,D3,D,3,2549.2,487.9,0.684,1.03,1.26,D,3,0,0
28106000000,28,Madrid,Parla,131689,-3.7708691,40.23782083,645.0,28106000000_Parla.csv,D3,D,3,2337.0,557.8,0.755,0.83,1.46,C,4,-1,1
28107000000,28,Madrid,Patones,524,-3.485073302,40.85568739,897.0,28107000000_Patones.csv,D3,D,3,2770.0,413.2,0.613,1.24,1.04,D,3,0,0
28108000000,28,Madrid,Pedrezuela,6226,-3.6033465,40.74555103,861.0,28108000000_Pedrezuela.csv,D3,D,3,2786.6,470.3,0.687,1.22,1.21,D,3,0,0
28109000000,28,Madrid,Pelayos de la Presa,2827,-4.33605323,40.35937143,570.0,28109000000_Pelayos de la Presa.csv,D3,D,3,2625.6,625.9,0.725,1.07,1.65,D,4,0,1
28110000000,28,Madrid,Perales de Tajuña,3059,-3.3532985,40.23335851,585.0,28110000000_Perales de Tajuña.csv,D3,D,3,2369.8,519.5,0.678,0.89,1.35,C,3,-1,0
28111000000,28,Madrid,Pezuela de las Torres,927,-3.17756831,40.41851142,854.0,28111000000_Pezuela de las Torres.csv,D3,D,3,2437.2,437.3,0.692,0.94,1.11,D,3,0,0
28112000000,28,Madrid,Pinilla del Valle,196,-3.81766498,40.92703065,1093.0,28112000000_Pinilla del Valle.csv,E1,E,1,3606.4,143.2,0.566,2.01,0.25,E,1,0,0
28113000000,28,Madrid,Pinto,53537,-3.69824953,40.24318238,605.0,28113000000_Pinto.csv,D3,D,3,2381.8,635.2,0.741,0.87,1.68,C,4,-1,1
28114000000,28,Madrid,Piñuécar-Gandullas,185,-3.59949897,41.03288349,1064.0,28114000000_Piñuécar-Gandullas.csv,E1,E,1,3105.4,334.1,0.601,1.53,0.81,E,2,0,1
28115000000,28,Madrid,Pozuelo de Alarcón,87134,-3.81581639,40.43593987,689.0,28115000000_Pozuelo de Alarcón.csv,D3,D,3,2550.3,600.7,0.726,1.01,1.58,D,4,0,1
28116000000,28,Madrid,Pozuelo del Rey,1190,-3.32165943,40.36659802,808.0,28116000000_Pozuelo del Rey.csv,D3,D,3,2550.2,571.2,0.665,1.04,1.5,D,4,0,1
28117000000,28,Madrid,Prádena del Rincón,149,-3.5417519,41.04418588,1105.0,28117000000_Prádena del Rincón.csv,E1,E,1,3012.5,290.4,0.603,1.45,0.69,D,2,-1,1
28118000000,28,Madrid,Puebla de la Sierra,75,-3.44517215,41.01217765,1154.0,28118000000_Puebla de la Sierra.csv,E1,E,1,3162.2,381.3,0.513,1.63,0.95,E,3,0,2
28119000000,28,Madrid,Quijorna,3593,-4.05760871,40.42686466,575.0,28119000000_Quijorna.csv,D3,D,3,2464.5,538.2,0.755,0.93,1.4,C,4,-1,1
