COD_INE,COD_PROV,PROVINCIA,NOMBRE_ACTUAL,POBLACION_MUNI,LONGITUD_ETRS89,LATITUD_ETRS89,ALTITUD,ARCHIVO_TMY
25112000000,25,Lleida,Ivars de Noguera,335,0.58568954,41.85035366,332.0,25112000000_Ivars de Noguera.csv
25113000000,25,Lleida,Ivars d'Urgell,1553,0.98636466,41.68278769,263.0,25113000000_Ivars d'Urgell.csv
25114000000,25,Lleida,Ivorra,110,1.39587326,41.77153608,569.0,25114000000_Ivorra.csv
25115000000,25,Lleida,Isona i Conca Dellà,1060,1.04480661,42.11734859,661.0,25115000000_Isona i Conca Dellà.csv
25118000000,25,Lleida,Juncosa,397,0.77545978,41.37096542,576.0,25118000000_Juncosa.csv
25119000000,25,Lleida,Juneda,3569,0.82573763,41.54943805,263.0,25119000000_Juneda.csv
25120000000,25,Lleida,Lleida,140080,0.62061934,41.61527355,167.0,25120000000_Lleida.csv
25121000000,25,Lleida,Les,966,0.71274283,42.81192576,633.0,25121000000_Les.csv
25122000000,25,Lleida,Linyola,2724,0.90434264,41.71125835,244.0,25122000000_Linyola.csv
25123000000,25,Lleida,Lladorre,244,1.25007356,42.62009196,1049.0,25123000000_Lladorre.csv
25124000000,25,Lleida,Lladurs,187,1.50845447,42.04483928,831.0,25124000000_Lladurs.csv
25125000000,25,Lleida,Llardecans,429,0.55006906,41.37520163,396.0,25125000000_Llardecans.csv
25126000000,25,Lleida,Llavorsí,345,1.21132384,42.49568539,807.0,25126000000_Llavorsí.csv
25127000000,25,Lleida,Lles de Cerdanya,288,1.68799212,42.39184246,1477.0,25127000000_Lles de Cerdanya.csv
25128000000,25,Lleida,Llimiana,155,0.91658474,42.07491588,770.0,25128000000_Llimiana.csv
25129000000,25,Lleida,Llobera,187,1.47271831,41.95072248,855.0,25129000000_Llobera.csv
25130000000,25,Lleida,Maldà,237,1.03913949,41.55059243,425.0,25130000000_Maldà.csv
25131000000,25,Lleida,Massalcoreig,599,0.35931697,41.45911704,94.0,25131000000_Massalcoreig.csv
25132000000,25,Lleida,Massoteres,223,1.31096864,41.79768114,500.0,25132000000_Massoteres.csv
25133000000,25,Lleida,Maials,926,0.50424579,41.36467845,381.0,25133000000_Maials.csv
25134000000,25,Lleida,Menàrguens,789,0.7436465,41.72977565,207.0,25134000000_Menàrguens.csv
25135000000,25,Lleida,Miralcamp,1366,0.87815289,41.60517743,287.0,25135000000_Miralcamp.csv
25136000000,25,Lleida,La Molsosa,102,1.54397,41.78573,670.0,25136000000_La Molsosa.csv
25137000000,25,Lleida,Mollerussa,14545,0.89391515,41.62967682,248.0,25137000000_Mollerussa.csv
25138000000,25,Lleida,Montgai,655,0.96159564,41.80050565,286.0,25138000000_Montgai.csv
25139000000,25,Lleida,Montellà i Martinet,596,1.695086256,42.36006461,963.0,25139000000_Montellà i Martinet.csv
25140000000,25,Lleida,Montferrer i Castellbò,1081,1.42841479,42.34173684,727.0,25140000000_Montferrer i Castellbò.csv
25141000000,25,Lleida,Montoliu de Segarra,191,1.27068429,41.59039789,688.0,25141000000_Montoliu de Segarra.csv
25142000000,25,Lleida,Montoliu de Lleida,493,0.58988048,41.56054095,166.0,25142000000_Montoliu de Lleida.csv
25143000000,25,Lleida,Montornès de Segarra,91,1.22987015,41.60133255,611.0,25143000000_Montornès de Segarra.csv
25145000000,25,Lleida,Nalec,88,1.11525401,41.55999836,486.0,25145000000_Nalec.csv
25146000000,25,Lleida,Navès,293,1.63504981,41.991611,608.0,25146000000_Navès.csv
25148000000,25,Lleida,Odèn,253,1.455420891,42.13336936,1321.0,25148000000_Odèn.csv
25149000000,25,Lleida,Oliana,1857,1.31468975,42.06520602,476.0,25149000000_Oliana.csv
25150000000,25,Lleida,Oliola,201,1.17484751,41.87672873,450.0,25150000000_Oliola.csv
25151000000,25,Lleida,Olius,962,1.564766211,42.00912627,564.0,25151000000_Olius.csv
25152000000,25,Lleida,Les Oluges,169,1.31885067,41.69770675,528.0,25152000000_Les Oluges.csv
25153000000,25,Lleida,Els Omellons,202,0.95910584,41.50184235,385.0,25153000000_Els Omellons.csv
25154000000,25,Lleida,Els Omells de na Gaia,127,1.07477992,41.50021668,563.0,25154000000_Els Omells de na Gaia.csv
25155000000,25,Lleida,Organyà,766,1.32853817,42.21117164,560.0,25155000000_Organyà.csv
25156000000,25,Lleida,Os de Balaguer,1000,0.71839622,41.87163784,466.0,25156000000_Os de Balaguer.csv
25157000000,25,Lleida,Ossó de Sió,196,1.15876562,41.75462412,386.0,25157000000_Ossó de Sió.csv
25158000000,25,Lleida,El Palau d'Anglesola,2205,0.88036993,41.65177294,235.0,25158000000_El Palau d'Anglesola.csv
25161000000,25,Lleida,Conca de Dalt,421,0.97147739,42.24313889,510.0,25161000000_Conca de Dalt.csv
25163000000,25,Lleida,La Coma i la Pedra,277,1.58883165,42.17615775,984.0,25163000000_La Coma i la Pedra.csv
25164000000,25,Lleida,Penelles,443,0.96529456,41.75736777,277.0,25164000000_Penelles.csv
25165000000,25,Lleida,Peramola,348,1.26762421,42.05722832,568.0,25165000000_Peramola.csv
25166000000,25,Lleida,Pinell de Solsonès,188,1.417762675,41.95092031,804.0,25166000000_Pinell de Solsonès.csv
25167000000,25,Lleida,Pinós,290,1.54146648,41.82717388,821.0,25167000000_Pinós.csv
25168000000,25,Lleida,El Poal,667,0.8551215,41.67839572,215.0,25168000000_El Poal.csv
25169000000,25,Lleida,La Pobla de Cérvoles,198,0.91542924,41.36776774,663.0,25169000000_La Pobla de Cérvoles.csv
25170000000,25,Lleida,Bellaguarda,292,0.73567044,41.33745826,637.0,25170000000_Bellaguarda.csv
25171000000,25,Lleida,La Pobla de Segur,3050,0.9680387,42.24756288,526.0,25171000000_La Pobla de Segur.csv
25172000000,25,Lleida,Ponts,2629,1.18781048,41.91779593,365.0,25172000000_Ponts.csv
25173000000,25,Lleida,El Pont de Suert,2331,0.73959286,42.40713094,838.0,25173000000_El Pont de Suert.csv
25174000000,25,Lleida,La Portella,727,0.64077779,41.73835465,259.0,25174000000_La Portella.csv
25175000000,25,Lleida,Prats i Sansor,251,1.83962548,42.36572921,1118.0,25175000000_Prats i Sansor.csv
25176000000,25,Lleida,Preixana,391,1.03815053,41.6078666,326.0,25176000000_Preixana.csv
25177000000,25,Lleida,Preixens,421,1.05125653,41.79410924,316.0,25177000000_Preixens.csv
25179000000,25,Lleida,Prullans,246,1.73627101,42.37923629,1092.0,25179000000_Prullans.csv
25180000000,25,Lleida,Puiggròs,265,0.89000551,41.55039239,334.0,25180000000_Puiggròs.csv
25181000000,25,Lleida,Puigverd d'Agramunt,230,1.12196171,41.77726506,365.0,25181000000_Puigverd d'Agramunt.csv
25182000000,25,Lleida,Puigverd de Lleida,1384,0.73288469,41.54314115,220.0,25182000000_Puigverd de Lleida.csv
25183000000,25,Lleida,Rialp,658,1.13490916,42.44428041,728.0,25183000000_Rialp.csv
25185000000,25,Lleida,Ribera d'Urgellet,947,1.38298473,42.3125298,699.0,25185000000_Ribera d'Urgellet.csv
25186000000,25,Lleida,Riner,281,1.56385957,41.94148705,606.0,25186000000_Riner.csv
25189000000,25,Lleida,Rosselló,3186,0.59696806,41.69266748,253.0,25189000000_Rosselló.csv
25190000000,25,Lleida,Salàs de Pallars,343,0.9321034,42.21221216,571.0,25190000000_Salàs de Pallars.csv
25191000000,25,Lleida,Sanaüja,396,1.3108317,41.87617955,409.0,25191000000_Sanaüja.csv
25192000000,25,Lleida,Sant Guim de Freixenet,1059,1.42192856,41.65771904,739.0,25192000000_Sant Guim de Freixenet.csv
25193000000,25,Lleida,Sant Llorenç de Morunys,985,1.59104546,42.1375302,923.0,25193000000_Sant Llorenç de Morunys.csv
25194000000,25,Lleida,Sant Ramon,497,1.3570131,41.72434263,663.0,25194000000_Sant Ramon.csv
25196000000,25,Lleida,Sant Esteve de la Sarga,122,0.76403263,42.07872567,869.0,25196000000_Sant Esteve de la Sarga.csv
25197000000,25,Lleida,Sant Guim de la Plana,184,1.32454875,41.76288065,553.0,25197000000_Sant Guim de la Plana.csv
25200000000,25,Lleida,Sarroca de Lleida,357,0.5619353,41.45853936,199.0,25200000000_Sarroca de Lleida.csv
25201000000,25,Lleida,Sarroca de Bellera,120,0.88095633,42.35942078,998.0,25201000000_Sarroca de Bellera.csv
25202000000,25,Lleida,Senterada,150,0.93796088,42.32467289,727.0,25202000000_Senterada.csv
25203000000,25,Lleida,La Seu d'Urgell,12252,1.46197947,42.35770885,692.0,25203000000_La Seu d'Urgell.csv
25204000000,25,Lleida,Seròs,1923,0.41029852,41.46324852,102.0,25204000000_Seròs.csv
25205000000,25,Lleida,Sidamon,755,0.8316493,41.62932957,232.0,25205000000_Sidamon.csv
25206000000,25,Lleida,El Soleràs,337,0.68173787,41.4129494,382.0,25206000000_El Soleràs.csv
25207000000,25,Lleida,Solsona,9175,1.51954905,41.99420581,664.0,25207000000_Solsona.csv
25208000000,25,Lleida,Soriguera,431,1.18218462,42.37023875,1175.0,25208000000_Soriguera.csv
25209000000,25,Lleida,Sort,2181,1.12986358,42.41116591,689.0,25209000000_Sort.csv
25210000000,25,Lleida,Soses,1781,0.48734956,41.53316329,118.0,25210000000_Soses.csv
25211000000,25,Lleida,Sudanell,844,0.56644588,41.55680479,152.0,25211000000_Sudanell.csv
25212000000,25,Lleida,Sunyer,334,0.59256412,41.52280643,213.0,25212000000_Sunyer.csv
25215000000,25,Lleida,Talarn,489,0.90032828,42.18513058,570.0,25215000000_Talarn.csv
25216000000,25,Lleida,Talavera,287,1.33857617,41.58298606,772.0,25216000000_Talavera.csv
25217000000,25,Lleida,Tàrrega,17649,1.13935429,41.64658452,371.0,25217000000_Tàrrega.csv
25218000000,25,Lleida,Tarrés,105,1.01998139,41.4226661,578.0,25218000000_Tarrés.csv
25219000000,25,Lleida,Tarroja de Segarra,187,1.27456742,41.73049158,461.0,25219000000_Tarroja de Segarra.csv
25220000000,25,Lleida,Térmens,1330,0.75915149,41.71883031,205.0,25220000000_Térmens.csv
25221000000,25,Lleida,Tírvia,131,1.24300134,42.515186,990.0,25221000000_Tírvia.csv
25222000000,25,Lleida,Tiurana,73,1.24025148,41.96830839,434.0,25222000000_Tiurana.csv
25223000000,25,Lleida,Torà,1209,1.40390911,41.81281676,446.0,25223000000_Torà.csv
25224000000,25,Lleida,Els Torms,145,0.71976235,41.39404826,478.0,25224000000_Els Torms.csv
25225000000,25,Lleida,Tornabous,826,1.05387518,41.7014866,295.0,25225000000_Tornabous.csv
25226000000,25,Lleida,Torrebesses,298,0.59453044,41.42662225,278.0,25226000000_Torrebesses.csv
25227000000,25,Lleida,La Torre de Cabdella,765,0.98280258,42.421766,1088.0,25227000000_La Torre de Cabdella.csv
25228000000,25,Lleida,Torrefarrera,4702,0.60717468,41.67308475,214.0,25228000000_Torrefarrera.csv
25230000000,25,Lleida,Torregrossa,2157,0.83184174,41.58095023,230.0,25230000000_Torregrossa.csv
25231000000,25,Lleida,Torrelameu,759,0.70234051,41.70468551,201.0,25231000000_Torrelameu.csv
25232000000,25,Lleida,Torres de Segre,2381,0.51295011,41.5350801,119.0,25232000000_Torres de Segre.csv
25233000000,25,Lleida,Torre-serona,383,0.63069784,41.67267185,195.0,25233000000_Torre-serona.csv
25234000000,25,Lleida,Tremp,5893,0.8956651,42.16727663,468.0,25234000000_Tremp.csv
25238000000,25,Lleida,Vallbona de les Monges,236,1.08906662,41.5252865,485.0,25238000000_Vallbona de les Monges.csv
25239000000,25,Lleida,Les Valls de Valira,800,1.45809616,42.38294481,739.0,25239000000_Les Valls de Valira.csv
25240000000,25,Lleida,Vallfogona de Balaguer,1912,0.81511418,41.75233958,231.0,25240000000_Vallfogona de Balaguer.csv
25242000000,25,Lleida,Verdú,880,1.14344814,41.61104767,433.0,25242000000_Verdú.csv
25243000000,25,Lleida,Vielha e Mijaran,5674,0.79595308,42.70142712,974.0,25243000000_Vielha e Mijaran.csv
25244000000,25,Lleida,Vilagrassa,587,1.10596977,41.64832692,355.0,25244000000_Vilagrassa.csv
25245000000,25,Lleida,Vilaller,554,0.71715457,42.47657561,978.0,25245000000_Vilaller.csv
25247000000,25,Lleida,Vilamòs,164,0.72689507,42.74739884,1256.0,25247000000_Vilamòs.csv
25248000000,25,Lleida,Vilanova de Bellpuig,1178,0.96086785,41.61470838,290.0,25248000000_Vilanova de Bellpuig.csv
25249000000,25,Lleida,Vilanova de l'Aguda,194,1.25252666,41.911243,403.0,25249000000_Vilanova de l'Aguda.csv
25250000000,25,Lleida,Vilanova de Meià,427,1.02291209,41.99540047,629.0,25250000000_Vilanova de Meià.csv
25251000000,25,Lleida,Vilanova de Segrià,1000,0.62031878,41.71178761,253.0,25251000000_Vilanova de Segrià.csv
25252000000,25,Lleida,Vila-sana,761,0.9259551,41.66222337,247.0,25252000000_Vila-sana.csv
25253000000,25,Lleida,El Vilosell,192,0.94717724,41.38396545,663.0,25253000000_El Vilosell.csv
25254000000,25,Lleida,Vilanova de la Barca,1127,0.72626516,41.68942758,193.0,25254000000_Vilanova de la Barca.csv
25255000000,25,Lleida,Vinaixa,464,0.97556091,41.42851246,480.0,25255000000_Vinaixa.csv
25901000000,25,Lleida,Vall de Cardós,382,1.22827227,42.56377817,898.0,25901000000_Vall de Cardós.csv
25902000000,25,Lleida,Sant Martí de Riucorb,649,1.05462347,41.55922263,408.0,25902000000_Sant Martí de Riucorb.csv
25903000000,25,Lleida,La Guingueta d'Àneu,300,1.13216716,42.59385976,940.0,25903000000_La Guingueta d'Àneu.csv
25904000000,25,Lleida,Castell de Mur,169,0.87788434,42.09252449,529.0,25904000000_Castell de Mur.csv
25905000000,25,Lleida,Ribera d'Ondara,431,1.34224779,41.62514605,570.0,25905000000_Ribera d'Ondara.csv
25906000000,25,Lleida,Les Valls d'Aguilar,264,1.34232227,42.2941177,663.0,25906000000_Les Valls d'Aguilar.csv
25907000000,25,Lleida,Torrefeta i Florejacs,602,1.27328869,41.75443899,471.0,25907000000_Torrefeta i Florejacs.csv
25908000000,25,Lleida,Fígols i Alinyà,260,1.3380683,42.20207892,601.0,25908000000_Fígols i Alinyà.csv
25909000000,25,Lleida,La Vansa i Fórnols,156,1.48002645,42.23346991,991.0,25909000000_La Vansa i Fórnols.csv
25910000000,25,Lleida,Josa i Tuixén,100,1.56621068,42.2314901,1204.0,25910000000_Josa i Tuixén.csv
25911000000,25,Lleida,Els Plans de Sió,503,1.19779836,41.7622861,411.0,25911000000_Els Plans de Sió.csv
25912000000,25,Lleida,Gimenells i el Pla de la Font,1118,0.38912494,41.65214356,258.0,25912000000_Gimenells i el Pla de la Font.csv
25913000000,25,Lleida,Riu de Cerdanya,93,1.82612652,42.34519312,1173.0,25913000000_Riu de Cerdanya.csv
26001000000,26,La Rioja,Ábalos,248,-2.71130867,42.57304891,590.0,26001000000_Ábalos.csv
26002000000,26,La Rioja,Agoncillo,1153,-2.2916499,42.44592226,346.0,26002000000_Agoncillo.csv
26003000000,26,La Rioja,Aguilar del Río Alhama,457,-1.9941216,41.96170118,638.0,26003000000_Aguilar del Río Alhama.csv
26004000000,26,La Rioja,Ajamil de Cameros,67,-2.48762529,42.16750753,1039.0,26004000000_Ajamil de Cameros.csv
26005000000,26,La Rioja,Albelda de Iregua,3484,-2.47260697,42.35697454,537.0,26005000000_Albelda de Iregua.csv
26006000000,26,La Rioja,Alberite,2518,-2.44084091,42.40622168,449.0,26006000000_Alberite.csv
26007000000,26,La Rioja,Alcanadre,647,-2.12053306,42.40429832,348.0,26007000000_Alcanadre.csv
26008000000,26,La Rioja,Aldeanueva de Ebro,2794,-1.8880546,42.22958732,343.0,26008000000_Aldeanueva de Ebro.csv
26009000000,26,La Rioja,Alesanco,500,-2.81705346,42.41347595,567.0,26009000000_Alesanco.csv
26010000000,26,La Rioja,Alesón,92,-2.69021015,42.40509672,575.0,26010000000_Alesón.csv
26011000000,26,La Rioja,Alfaro,9562,-1.749283,42.17839836,300.0,26011000000_Alfaro.csv
26012000000,26,La Rioja,Almarza de Cameros,36,-2.59784925,42.21595126,1061.0,26012000000_Almarza de Cameros.csv
26013000000,26,La Rioja,Anguciana,423,-2.90017001,42.57393008,473.0,26013000000_Anguciana.csv
26014000000,26,La Rioja,Anguiano,511,-2.76414946,42.2613112,661.0,26014000000_Anguiano.csv
26015000000,26,La Rioja,Arenzana de Abajo,244,-2.71945802,42.38657492,542.0,26015000000_Arenzana de Abajo.csv
26016000000,26,La Rioja,Arenzana de Arriba,28,-2.6949118,42.38786292,598.0,26016000000_Arenzana de Arriba.csv
26017000000,26,La Rioja,Arnedillo,452,-2.23509419,42.21176132,655.0,26017000000_Arnedillo.csv
26018000000,26,La Rioja,Arnedo,14954,-2.09983984,42.22815991,525.0,26018000000_Arnedo.csv
26019000000,26,La Rioja,Arrúbal,537,-2.25177142,42.43517649,355.0,26019000000_Arrúbal.csv
26020000000,26,La Rioja,Ausejo,780,-2.16991898,42.34531809,563.0,26020000000_Ausejo.csv
26021000000,26,La Rioja,Autol,4702,-2.00730253,42.21379597,462.0,26021000000_Autol.csv
26022000000,26,La Rioja,Azofra,225,-2.80046899,42.42321959,555.0,26022000000_Azofra.csv
26023000000,26,La Rioja,Badarán,502,-2.80826152,42.36744078,623.0,26023000000_Badarán.csv
26024000000,26,La Rioja,Bañares,220,-2.91080083,42.46888496,595.0,26024000000_Bañares.csv
26025000000,26,La Rioja,Baños de Rioja,84,-2.94579628,42.51222584,550.0,26025000000_Baños de Rioja.csv
26026000000,26,La Rioja,Baños de Río Tobía,1583,-2.7589004,42.33384462,576.0,26026000000_Baños de Río Tobía.csv
26027000000,26,La Rioja,Berceo,146,-2.85284106,42.3382374,732.0,26027000000_Berceo.csv
26028000000,26,La Rioja,Bergasa,147,-2.13059007,42.25235383,648.0,26028000000_Bergasa.csv
26029000000,26,La Rioja,Bergasillas Bajera,34,-2.15912165,42.24455146,844.0,26029000000_Bergasillas Bajera.csv
26030000000,26,La Rioja,Bezares,25,-2.67094855,42.37045993,698.0,26030000000_Bezares.csv
26031000000,26,La Rioja,Bobadilla,99,-2.76005581,42.31736592,587.0,26031000000_Bobadilla.csv
26032000000,26,La Rioja,Brieva de Cameros,46,-2.79459383,42.16486773,968.0,26032000000_Brieva de Cameros.csv
26033000000,26,La Rioja,Briñas,187,-2.83222777,42.60073236,456.0,26033000000_Briñas.csv
26034000000,26,La Rioja,Briones,754,-2.78543361,42.54319617,502.0,26034000000_Briones.csv
26035000000,26,La Rioja,Cabezón de Cameros,19,-2.51973123,42.19628675,915.0,26035000000_Cabezón de Cameros.csv
26036000000,26,La Rioja,Calahorra,24579,-1.9609741,42.30155468,358.0,26036000000_Calahorra.csv
26037000000,26,La Rioja,Camprovín,171,-2.7231249,42.3539821,667.0,26037000000_Camprovín.csv
26038000000,26,La Rioja,Canales de la Sierra,78,-3.02460061,42.14379661,1026.0,26038000000_Canales de la Sierra.csv
26039000000,26,La Rioja,Canillas de Río Tuerto,40,-2.84091298,42.39847177,624.0,26039000000_Canillas de Río Tuerto.csv
26040000000,26,La Rioja,Cañas,91,-2.84670151,42.39159011,644.0,26040000000_Cañas.csv
26041000000,26,La Rioja,Cárdenas,134,-2.76663994,42.37429785,566.0,26041000000_Cárdenas.csv
26042000000,26,La Rioja,Casalarreina,1090,-2.91056384,42.54867729,500.0,26042000000_Casalarreina.csv
26043000000,26,La Rioja,Castañares de Rioja,407,-2.93222382,42.51194829,542.0,26043000000_Castañares de Rioja.csv
26044000000,26,La Rioja,Castroviejo,45,-2.66109151,42.32900337,967.0,26044000000_Castroviejo.csv
26045000000,26,La Rioja,Cellorigo,10,-3.00008472,42.62733425,792.0,26045000000_Cellorigo.csv
26046000000,26,La Rioja,Cenicero,2106,-2.64244133,42.48159765,436.0,26046000000_Cenicero.csv
26047000000,26,La Rioja,Cervera del Río Alhama,2313,-1.95407227,42.00725818,549.0,26047000000_Cervera del Río Alhama.csv
26048000000,26,La Rioja,Cidamón,24,-2.87991305,42.49519878,583.0,26048000000_Cidamón.csv
26049000000,26,La Rioja,Cihuri,184,-2.92321063,42.56498726,487.0,26049000000_Cihuri.csv
26050000000,26,La Rioja,Cirueña,180,-2.89648233,42.41096428,755.0,26050000000_Cirueña.csv
26051000000,26,La Rioja,Clavijo,291,-2.42507589,42.34949595,898.0,26051000000_Clavijo.csv
26052000000,26,La Rioja,Cordovín,158,-2.81458554,42.38501298,594.0,26052000000_Cordovín.csv
26053000000,26,La Rioja,Corera,262,-2.21935825,42.34314435,522.0,26053000000_Corera.csv
26054000000,26,La Rioja,Cornago,322,-2.09537832,42.06547097,750.0,26054000000_Cornago.csv
26055000000,26,La Rioja,Corporales,38,-2.99498241,42.43190578,734.0,26055000000_Corporales.csv
26056000000,26,La Rioja,Cuzcurrita de Río Tirón,522,-2.96464708,42.54159272,520.0,26056000000_Cuzcurrita de Río Tirón.csv
26057000000,26,La Rioja,Daroca de Rioja,62,-2.58204055,42.37107034,726.0,26057000000_Daroca de Rioja.csv
26058000000,26,La Rioja,Enciso,174,-2.27015905,42.14939658,814.0,26058000000_Enciso.csv
26059000000,26,La Rioja,Entrena,1613,-2.53138434,42.38866106,561.0,26059000000_Entrena.csv
26060000000,26,La Rioja,Estollo,84,-2.85031358,42.32913796,749.0,26060000000_Estollo.csv
